DATA,AVAYALOGIN,SUPERVISOR,SEGMENTO,STATUS,TEMPODECASA,TURNO,ATENDIDAS,RECH,TMA,TALKTIME,ACW,TRANSF,AVALIADAS,PROMOTORAS,NEUTRAS,DETRATORAS
2024-02-23,5510062,Supervisor 5,Segmento 4,Férias,até 6 meses,Manhã,24,0,217,155,62,0,4,1,3,0
2024-01-16,5510062,Supervisor 5,Segmento 4,Férias,até 6 meses,Manhã,23,3,304,259,45,1,3,3,0,0
2024-01-18,5510062,Supervisor 5,Segmento 4,Férias,até 6 meses,Manhã,35,4,286,270,16,0,1,0,1,0
2024-02-16,5510062,Supervisor 5,Segmento 4,Férias,até 6 meses,Manhã,59,8,294,217,77,0,3,1,2,0
2024-03-20,5510062,Supervisor 5,Segmento 4,Férias,até 6 meses,Manhã,26,6,448,356,92,0,1,0,1,0
2024-01-22,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,32,1,135,96,39,3,4,3,1,0
2024-03-12,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,33,0,404,329,75,0,2,0,2,0
2024-02-16,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,20,4,448,316,132,2,6,2,3,1
2024-01-12,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,11,0,208,186,22,1,1,1,0,0
2024-02-06,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,18,1,474,447,27,0,0,0,0,0
2024-03-13,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,18,4,419,346,73,1,0,0,0,0
2024-02-14,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,38,5,301,243,58,0,8,6,2,0
2024-01-11,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,21,1,157,117,40,0,1,0,1,0
2024-03-26,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,38,0,219,183,36,0,9,5,3,1
2024-02-29,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,38,9,435,306,129,0,4,3,1,0
2024-01-08,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,27,2,411,317,94,0,4,1,2,1
2024-02-26,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,17,0,407,309,98,0,3,2,1,0
2024-03-28,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,30,1,233,170,63,3,2,2,0,0
2024-02-13,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,36,6,289,229,60,1,2,0,2,0
2024-01-31,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,32,0,176,146,30,0,3,3,0,0
2024-03-14,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,23,2,468,437,31,1,4,1,2,1
2024-02-05,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,18,2,232,190,42,0,4,4,0,0
2024-01-15,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,14,1,445,333,112,1,5,4,1,0
2024-02-27,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,39,4,370,284,86,2,0,0,0,0
2024-02-02,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,32,4,317,276,41,1,5,2,3,0
2024-02-23,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,35,7,337,257,80,1,5,2,2,1
2024-02-20,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,34,4,177,150,27,2,0,0,0,0
2024-03-04,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,39,9,225,177,48,0,0,0,0,0
2024-03-19,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,22,0,163,145,18,1,1,0,1,0
2024-01-02,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,14,1,397,356,41,0,3,3,0,0
2024-02-15,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,28,2,343,296,47,0,8,3,4,1
2024-01-17,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,10,0,273,228,45,0,3,3,0,0
2024-01-24,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,21,4,324,259,65,0,5,4,1,0
2024-03-22,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,23,2,245,207,38,0,3,2,1,0
2024-03-15,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,39,6,444,388,56,0,11,7,3,1
2024-01-01,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,39,4,439,370,69,0,5,5,0,0
2024-03-27,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,33,5,198,178,20,0,0,0,0,0
2024-03-11,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,38,5,284,250,34,1,0,0,0,0
2024-01-19,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,31,2,283,236,47,0,3,2,1,0
2024-01-05,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,40,6,364,313,51,1,4,1,2,1
2024-01-30,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,36,4,476,400,76,0,5,4,1,0
2024-03-07,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,14,2,261,202,59,0,2,0,2,0
2024-01-29,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,39,4,211,175,36,1,5,5,0,0
2024-02-07,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,24,2,314,281,33,0,2,1,1,0
2024-03-25,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,33,5,227,195,32,1,7,2,4,1
2024-01-16,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,37,4,209,195,14,4,4,1,2,1
2024-03-29,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,22,5,243,188,55,0,3,2,1,0
2024-02-12,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,11,0,183,171,12,1,0,0,0,0
2024-03-21,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,34,2,243,210,33,2,7,3,4,0
2024-02-21,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,21,3,376,294,82,0,3,2,1,0
2024-03-18,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,22,2,359,270,89,0,1,1,0,0
2024-03-08,5510063,Supervisor 3,Segmento 4,Ativo,até 30 dias,Noite,21,2,368,326,42,0,4,1,2,1
2024-01-26,5510064,Supervisor 3,Segmento 4,Férias,mais de 1 ano,Tarde,25,2,455,408,47,1,0,0,0,0
2024-02-15,5510064,Supervisor 3,Segmento 4,Férias,mais de 1 ano,Tarde,44,3,423,401,22,2,5,5,0,0
2024-01-22,5510064,Supervisor 3,Segmento 4,Férias,mais de 1 ano,Tarde,30,1,404,318,86,1,8,8,0,0
2024-02-02,5510064,Supervisor 3,Segmento 4,Férias,mais de 1 ano,Tarde,46,5,326,231,95,1,6,2,4,0
2024-03-13,5510064,Supervisor 3,Segmento 4,Férias,mais de 1 ano,Tarde,19,0,457,416,41,1,3,2,1,0
2024-03-27,5510065,Supervisor 6,Segmento 1,Afastado,até 1 ano,Manhã,40,6,480,354,126,2,3,3,0,0
2024-03-18,5510065,Supervisor 6,Segmento 1,Afastado,até 1 ano,Manhã,48,3,300,284,16,3,11,9,2,0
2024-03-01,5510065,Supervisor 6,Segmento 1,Afastado,até 1 ano,Manhã,22,3,185,135,50,1,3,1,2,0
2024-02-22,5510065,Supervisor 6,Segmento 1,Afastado,até 1 ano,Manhã,26,4,123,88,35,0,4,2,2,0
2024-01-16,5510065,Supervisor 6,Segmento 1,Afastado,até 1 ano,Manhã,60,3,341,273,68,1,11,10,1,0
2024-02-15,5510065,Supervisor 6,Segmento 1,Afastado,até 1 ano,Manhã,24,2,386,363,23,0,7,7,0,0
2024-01-29,5510065,Supervisor 6,Segmento 1,Afastado,até 1 ano,Manhã,43,6,306,257,49,0,5,3,2,0
2024-03-25,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,15,1,263,202,61,0,5,4,1,0
2024-02-15,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,16,1,216,178,38,0,0,0,0,0
2024-03-04,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,27,5,396,287,109,1,6,6,0,0
2024-03-08,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,34,1,374,349,25,0,0,0,0,0
2024-03-12,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,18,1,221,168,53,0,0,0,0,0
2024-01-05,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,15,2,226,209,17,0,3,2,1,0
2024-01-12,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,39,5,413,290,123,2,1,0,1,0
2024-03-19,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,22,1,121,99,22,2,6,3,3,0
2024-02-14,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,25,1,399,331,68,0,1,1,0,0
2024-03-18,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,11,0,318,289,29,1,1,1,0,0
2024-03-07,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,13,0,325,230,95,0,0,0,0,0
2024-03-28,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,22,2,411,291,120,1,1,1,0,0
2024-02-02,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,20,0,425,345,80,0,2,2,0,0
2024-02-07,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,16,2,192,162,30,0,1,0,1,0
2024-02-21,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,39,4,247,212,35,0,5,3,2,0
2024-01-09,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,35,0,177,142,35,0,8,6,2,0
2024-01-08,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,35,0,192,175,17,1,2,2,0,0
2024-01-11,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,34,2,218,189,29,0,2,1,1,0
2024-02-29,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,38,1,365,283,82,3,5,2,3,0
2024-03-06,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,38,0,275,195,80,0,4,2,2,0
2024-01-17,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,12,1,382,358,24,1,0,0,0,0
2024-01-15,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,39,4,352,255,97,0,11,4,7,0
2024-03-22,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,11,1,149,137,12,0,1,0,1,0
2024-01-23,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,12,2,396,357,39,1,1,1,0,0
2024-02-26,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,13,3,326,265,61,1,0,0,0,0
2024-03-05,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,22,1,286,267,19,2,7,7,0,0
2024-01-29,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,36,1,241,171,70,1,6,5,1,0
2024-02-23,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,39,7,255,241,14,0,4,1,2,1
2024-03-13,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,32,7,231,210,21,1,6,4,2,0
2024-03-15,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,15,1,424,379,45,1,5,4,1,0
2024-03-26,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,23,0,175,124,51,3,3,2,1,0
2024-02-13,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,31,6,294,239,55,1,3,3,0,0
2024-03-21,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,19,2,468,330,138,0,2,2,0,0
2024-01-30,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,26,5,333,234,99,0,6,2,4,0
2024-02-05,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,26,1,400,327,73,1,7,5,2,0
2024-01-26,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,24,0,411,345,66,0,3,2,1,0
2024-03-29,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,38,7,155,134,21,0,5,2,3,0
2024-03-20,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,27,1,215,186,29,0,1,0,1,0
2024-03-01,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,31,3,146,130,16,0,3,1,2,0
2024-02-20,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,36,0,313,263,50,5,0,0,0,0
2024-02-12,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,22,1,217,170,47,1,1,1,0,0
2024-03-11,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,14,0,366,321,45,0,2,1,1,0
2024-01-19,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,19,2,245,178,67,2,6,6,0,0
2024-03-27,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,18,1,279,258,21,0,3,2,1,0
2024-02-22,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,14,0,365,306,59,1,3,3,0,0
2024-03-14,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,10,0,237,208,29,0,0,0,0,0
2024-02-06,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,39,0,438,412,26,4,6,3,3,0
2024-01-16,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,27,4,388,346,42,0,0,0,0,0
2024-02-16,5510066,Supervisor 1,Segmento 3,Ativo,até 30 dias,Noite,18,2,410,324,86,0,4,4,0,0
2024-03-15,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,35,0,170,134,36,2,4,3,1,0
2024-01-02,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,18,1,148,121,27,1,1,0,1,0
2024-01-22,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,51,8,372,273,99,0,11,4,6,1
2024-01-17,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,18,2,291,236,55,0,1,0,1,0
2024-03-07,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,49,5,171,146,25,0,1,1,0,0
2024-01-16,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,53,15,462,338,124,2,1,0,1,0
2024-02-16,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,50,2,184,139,45,4,0,0,0,0
2024-02-19,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,32,6,221,196,25,2,0,0,0,0
2024-02-14,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,36,5,310,287,23,0,3,3,0,0
2024-01-01,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,20,0,129,119,10,1,0,0,0,0
2024-02-12,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,34,4,407,367,40,4,6,3,2,1
2024-03-18,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,53,1,474,340,134,2,15,13,2,0
2024-03-28,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,42,7,365,271,94,2,2,0,2,0
2024-01-29,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,34,3,385,317,68,3,1,1,0,0
2024-01-08,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,34,0,200,170,30,0,4,1,2,1
2024-03-01,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,23,2,334,314,20,2,1,0,1,0
2024-01-03,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,41,7,236,193,43,0,2,0,2,0
2024-03-22,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,31,0,233,187,46,0,1,1,0,0
2024-02-15,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,21,1,358,272,86,0,1,0,1,0
2024-02-13,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,34,4,371,348,23,0,10,4,4,2
2024-01-26,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,32,2,234,176,58,1,4,2,2,0
2024-01-30,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,51,3,451,401,50,3,15,13,2,0
2024-03-11,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,37,4,130,116,14,0,7,7,0,0
2024-01-12,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,40,0,223,164,59,0,10,4,5,1
2024-03-13,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,34,6,154,141,13,2,4,4,0,0
2024-02-27,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,35,0,265,197,68,1,9,4,3,2
2024-01-15,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,18,3,306,276,30,0,2,0,2,0
2024-03-14,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,52,1,228,201,27,1,11,6,3,2
2024-02-28,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,45,3,291,236,55,0,7,2,4,1
2024-03-04,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,29,1,442,408,34,0,1,1,0,0
2024-02-01,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,21,1,270,240,30,0,4,3,1,0
2024-03-08,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,44,1,237,186,51,0,2,0,2,0
2024-03-21,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,35,0,369,323,46,1,6,5,1,0
2024-01-24,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,52,8,444,421,23,0,4,3,1,0
2024-03-25,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,34,2,437,322,115,0,1,0,1,0
2024-03-26,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,48,0,247,223,24,2,11,7,3,1
2024-01-11,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,54,2,435,382,53,2,10,6,3,1
2024-01-23,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,22,3,341,306,35,0,6,3,3,0
2024-03-27,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,42,3,188,171,17,0,13,8,4,1
2024-03-05,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,23,0,354,286,68,0,0,0,0,0
2024-01-05,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,35,6,376,339,37,3,7,2,4,1
2024-02-29,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,27,5,336,237,99,0,0,0,0,0
2024-01-31,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,21,1,333,294,39,2,1,1,0,0
2024-03-29,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,49,0,263,236,27,5,1,0,1,0
2024-02-26,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,47,5,165,137,28,3,1,1,0,0
2024-02-08,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,52,6,405,337,68,1,0,0,0,0
2024-02-09,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,15,0,369,272,97,0,2,1,1,0
2024-01-18,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,55,1,300,241,59,0,0,0,0,0
2024-02-02,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,49,3,429,347,82,6,10,8,2,0
2024-01-19,5510067,Supervisor 6,Segmento 2,Ativo,até 1 ano,Tarde,21,2,265,225,40,0,4,4,0,0
2024-01-05,5510068,Supervisor 5,Segmento 4,Afastado,até 6 meses,Noite,26,3,350,277,73,2,1,0,1,0
2024-03-18,5510068,Supervisor 5,Segmento 4,Afastado,até 6 meses,Noite,19,0,299,259,40,1,2,0,2,0
2024-03-07,5510068,Supervisor 5,Segmento 4,Afastado,até 6 meses,Noite,26,1,227,192,35,0,2,1,1,0
2024-02-07,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,21,1,278,220,58,0,2,0,2,0
2024-02-12,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,6,0,269,203,66,0,0,0,0,0
2024-03-08,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,5,1,174,140,34,0,0,0,0,0
2024-03-28,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,18,1,382,326,56,1,2,1,1,0
2024-03-04,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,9,1,287,246,41,0,0,0,0,0
2024-03-26,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,9,1,139,110,29,1,0,0,0,0
2024-03-22,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,10,1,385,323,62,0,0,0,0,0
2024-03-11,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,21,0,292,209,83,0,6,2,4,0
2024-01-22,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,11,1,389,326,63,1,0,0,0,0
2024-01-02,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,23,1,333,240,93,0,6,6,0,0
2024-02-29,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,14,0,194,143,51,2,2,2,0,0
2024-01-17,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,11,0,356,270,86,0,0,0,0,0
2024-01-09,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,8,0,476,351,125,0,0,0,0,0
2024-02-02,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,24,5,413,331,82,0,0,0,0,0
2024-02-13,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,21,0,172,155,17,2,1,1,0,0
2024-03-01,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,14,3,406,340,66,1,0,0,0,0
2024-02-19,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,12,1,167,125,42,0,0,0,0,0
2024-03-21,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,14,1,163,142,21,0,3,3,0,0
2024-03-13,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,14,0,377,297,80,0,3,2,1,0
2024-02-21,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,14,3,389,292,97,0,1,1,0,0
2024-01-15,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,15,0,354,276,78,2,0,0,0,0
2024-02-06,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,19,0,233,175,58,1,3,1,2,0
2024-03-05,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,12,2,237,189,48,1,1,1,0,0
2024-02-01,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,5,0,234,173,61,0,0,0,0,0
2024-01-25,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,25,2,370,344,26,0,0,0,0,0
2024-03-07,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,7,1,449,351,98,0,0,0,0,0
2024-03-06,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,17,1,130,92,38,1,2,2,0,0
2024-01-12,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,25,4,422,324,98,0,5,3,2,0
2024-01-01,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,8,0,353,317,36,0,0,0,0,0
2024-02-28,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,25,4,278,235,43,0,0,0,0,0
2024-03-25,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,8,0,346,251,95,0,0,0,0,0
2024-01-23,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,13,0,167,128,39,0,2,1,1,0
2024-01-04,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,13,0,460,398,62,0,2,1,1,0
2024-01-11,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,12,0,365,326,39,0,2,0,2,0
2024-02-22,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,6,0,316,270,46,0,0,0,0,0
2024-01-16,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,24,3,240,174,66,1,2,1,1,0
2024-03-15,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,9,0,406,367,39,1,1,0,1,0
2024-02-16,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,17,0,253,221,32,0,1,0,1,0
2024-03-27,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,24,0,340,238,102,0,1,1,0,0
2024-02-08,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,24,0,318,233,85,0,5,4,1,0
2024-02-20,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,14,2,393,343,50,0,5,4,1,0
2024-01-30,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,20,0,426,374,52,0,0,0,0,0
2024-03-18,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,22,3,418,393,25,0,6,2,3,1
2024-02-05,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,5,0,319,301,18,0,0,0,0,0
2024-03-29,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,6,1,337,242,95,0,0,0,0,0
2024-02-26,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,13,0,191,178,13,0,0,0,0,0
2024-01-31,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,25,4,275,238,37,0,8,6,2,0
2024-02-15,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,9,0,157,112,45,0,1,0,1,0
2024-01-26,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,16,3,155,131,24,0,4,2,2,0
2024-02-23,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,5,0,389,343,46,0,0,0,0,0
2024-01-29,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,7,0,134,99,35,0,1,0,1,0
2024-01-18,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,21,2,432,366,66,1,0,0,0,0
2024-01-10,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,12,0,412,364,48,1,0,0,0,0
2024-03-19,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,25,6,352,326,26,0,2,2,0,0
2024-02-27,5510069,Supervisor 6,Segmento 1,Ativo,até 1 ano,Madrugada,10,1,214,198,16,0,1,0,1,0
